"Time mS","Rate Flow mL/s","Total Volume L"
1009684,47.05555555555556,6.111105
1009703,44.578947368421055,6.111952
1009722,44.578947368421055,6.112799
1009740,47.05555555555556,6.113646
1009758,47.05555555555556,6.1144929999999995
1009777,44.578947368421055,6.11534
1009795,47.05555555555556,6.116187
1009813,47.05555555555556,6.117034
1009832,44.578947368421055,6.117881
1009850,47.05555555555556,6.118728
1009869,44.578947368421055,6.119575
1009887,47.05555555555556,6.120422
1009905,47.05555555555556,6.121269
1009923,47.05555555555556,6.122116
1009942,44.578947368421055,6.1229629999999995
1009960,47.05555555555556,6.12381
1009978,47.05555555555556,6.124657
1009997,44.578947368421055,6.125504
1010015,47.05555555555556,6.126351
1010034,44.578947368421055,6.127198
1010052,47.05555555555556,6.128045
1010070,47.05555555555556,6.128892
1010089,44.578947368421055,6.129739
1010108,44.578947368421055,6.130586
1010126,47.05555555555556,6.131433
1010144,47.05555555555556,6.13228
1010163,44.578947368421055,6.133127
1010181,47.05555555555556,6.133974
1010199,47.05555555555556,6.134821
1010218,44.578947368421055,6.135668
1010236,47.05555555555556,6.136515
1010255,44.578947368421055,6.1373619999999995
1010274,44.578947368421055,6.138209
1010291,49.8235294117647,6.139056
1010309,47.05555555555556,6.139903
1010328,44.578947368421055,6.14075
1010346,47.05555555555556,6.141597
1010365,44.578947368421055,6.142444
1010384,44.578947368421055,6.143291
1010402,47.05555555555556,6.144138
1010420,47.05555555555556,6.144985
1010439,44.578947368421055,6.1458319999999995
1010457,47.05555555555556,6.146679
1010476,44.578947368421055,6.147526
1010495,44.578947368421055,6.148373
1010513,47.05555555555556,6.14922
1010532,44.578947368421055,6.150067
1010551,44.578947368421055,6.150914
1010569,47.05555555555556,6.151761
1010587,47.05555555555556,6.152608
1010607,42.35,6.153455
1010625,47.05555555555556,6.1543019999999995
1010644,44.578947368421055,6.155149
1010663,44.578947368421055,6.155996
1010681,47.05555555555556,6.156843
1010699,47.05555555555556,6.15769
1010718,44.578947368421055,6.158537
1010736,47.05555555555556,6.159384
1010755,44.578947368421055,6.160231
1010774,44.578947368421055,6.161078
1010792,47.05555555555556,6.161925
1010811,44.578947368421055,6.1627719999999995
1010830,44.578947368421055,6.163619
1010849,44.578947368421055,6.164466
1010867,47.05555555555556,6.165313
1010886,44.578947368421055,6.16616
1010904,47.05555555555556,6.167007
1010922,47.05555555555556,6.167854
1010942,42.35,6.1687009999999995
1010960,47.05555555555556,6.169548
1010979,44.578947368421055,6.170395
1010998,44.578947368421055,6.171242
1011016,47.05555555555556,6.172089
1011034,47.05555555555556,6.172936
1011053,44.578947368421055,6.173783
1011071,47.05555555555556,6.17463
1011090,44.578947368421055,6.175477
1011109,44.578947368421055,6.176324
1011127,47.05555555555556,6.1771709999999995
1011145,47.05555555555556,6.178018
1011165,42.35,6.178865
1011183,47.05555555555556,6.179712
1011202,44.578947368421055,6.180559
1011221,44.578947368421055,6.181406
1011239,47.05555555555556,6.182253
1011258,44.578947368421055,6.1831
1011278,42.35,6.183947
1011295,49.8235294117647,6.184794
1011314,44.578947368421055,6.1856409999999995
1011333,44.578947368421055,6.186488
1011351,47.05555555555556,6.187335
1011370,44.578947368421055,6.188182
1011390,42.35,6.189029
1011408,47.05555555555556,6.189876
1011427,44.578947368421055,6.190723
1011446,44.578947368421055,6.19157
1011464,47.05555555555556,6.192417
1011483,44.578947368421055,6.193264
1011502,44.578947368421055,6.1941109999999995
1011520,47.05555555555556,6.194958
1011539,44.578947368421055,6.195805
1011558,44.578947368421055,6.196652
1011576,47.05555555555556,6.197499
1011594,47.05555555555556,6.198346
1011613,44.578947368421055,6.199193
1011631,47.05555555555556,6.2000399999999996
1011649,47.05555555555556,6.200887
1011668,44.578947368421055,6.201734
1011686,47.05555555555556,6.202581
1011705,44.578947368421055,6.203428
1011724,44.578947368421055,6.204275
1011741,49.8235294117647,6.205122
1011760,44.578947368421055,6.205969
1011778,47.05555555555556,6.206816
1011796,47.05555555555556,6.207663
1011814,47.05555555555556,6.2085099999999995
1011833,44.578947368421055,6.209357
1011850,49.8235294117647,6.210204
1011869,44.578947368421055,6.211051
1011888,44.578947368421055,6.211898
1011905,49.8235294117647,6.212745
1011924,44.578947368421055,6.213592
1011943,44.578947368421055,6.214439
1011961,47.05555555555556,6.215286
1011978,49.8235294117647,6.216133
1011997,44.578947368421055,6.2169799999999995
1012015,47.05555555555556,6.217827
1012033,47.05555555555556,6.218674
1012052,44.578947368421055,6.219521
1012070,47.05555555555556,6.220368
1012089,44.578947368421055,6.221215
1012108,44.578947368421055,6.222062
1012125,49.8235294117647,6.222909
1012144,44.578947368421055,6.223756
1012163,44.578947368421055,6.224603
1012180,49.8235294117647,6.2254499999999995
1012199,44.578947368421055,6.226297
1012217,47.05555555555556,6.227144
1012235,47.05555555555556,6.227991
1012253,47.05555555555556,6.228838
1012271,47.05555555555556,6.229685
1012289,47.05555555555556,6.230532
1012308,44.578947368421055,6.231379
1012326,47.05555555555556,6.232226
1012344,47.05555555555556,6.233073
1012361,49.8235294117647,6.23392
1012380,44.578947368421055,6.234767
1012398,47.05555555555556,6.235614
1012416,47.05555555555556,6.236461
1012435,44.578947368421055,6.237308
1012453,47.05555555555556,6.238155
1012471,47.05555555555556,6.239002
1012489,47.05555555555556,6.2398489999999995
1012507,47.05555555555556,6.240696
1012525,47.05555555555556,6.241543
1012543,47.05555555555556,6.24239
1012561,47.05555555555556,6.243237
1012579,47.05555555555556,6.244084
1012597,47.05555555555556,6.244931
1012614,49.8235294117647,6.245778
1012632,47.05555555555556,6.246625
1012652,42.35,6.247472
1012669,49.8235294117647,6.2483189999999995
1012688,44.578947368421055,6.249166
1012706,47.05555555555556,6.250013
1012723,49.8235294117647,6.25086
1012742,44.578947368421055,6.251707
1012760,47.05555555555556,6.252554
1012778,47.05555555555556,6.253401
1012796,47.05555555555556,6.254248
1012815,44.578947368421055,6.255095
1012832,49.8235294117647,6.255942
1012850,47.05555555555556,6.2567889999999995
1012869,44.578947368421055,6.257636
1012887,47.05555555555556,6.258483
1012905,47.05555555555556,6.25933
1012924,44.578947368421055,6.260177
1012942,47.05555555555556,6.261024
1012961,44.578947368421055,6.261871
1012979,47.05555555555556,6.262718
1012997,47.05555555555556,6.263565
1013015,47.05555555555556,6.264412
1013033,47.05555555555556,6.265259
1013051,47.05555555555556,6.266106
1013069,47.05555555555556,6.266953
1013088,44.578947368421055,6.2678
1013106,47.05555555555556,6.268647
1013124,47.05555555555556,6.269494
1013142,47.05555555555556,6.270341
1013160,47.05555555555556,6.2711879999999995
1013178,47.05555555555556,6.272035
1013197,44.578947368421055,6.272882
1013214,49.8235294117647,6.273729
1013232,47.05555555555556,6.274576
1013251,44.578947368421055,6.275423
1013268,49.8235294117647,6.27627
1013286,47.05555555555556,6.277117
1013305,44.578947368421055,6.277964
1013322,49.8235294117647,6.278811
1013340,47.05555555555556,6.2796579999999995
1013358,47.05555555555556,6.280505
1013376,47.05555555555556,6.281352
1013394,47.05555555555556,6.282199
1013413,44.578947368421055,6.283046
1013431,47.05555555555556,6.283893
1013448,49.8235294117647,6.28474
1013467,44.578947368421055,6.285587
1013485,47.05555555555556,6.286434
1013503,47.05555555555556,6.287281
1013522,44.578947368421055,6.2881279999999995
1013540,47.05555555555556,6.288975
1013558,47.05555555555556,6.289822
1013576,47.05555555555556,6.290669
1013594,47.05555555555556,6.291516
1013612,47.05555555555556,6.292363
1013630,47.05555555555556,6.29321
1013648,47.05555555555556,6.294057
1013666,47.05555555555556,6.294904
1013684,47.05555555555556,6.295751
1013701,49.8235294117647,6.2965979999999995
1013719,47.05555555555556,6.297445
1013738,44.578947368421055,6.298292
1013756,47.05555555555556,6.299139
1013774,47.05555555555556,6.299986
1013793,44.578947368421055,6.300833
1013810,49.8235294117647,6.30168
1013828,47.05555555555556,6.3025269999999995
1013847,44.578947368421055,6.303374
1013865,47.05555555555556,6.304221
1013883,47.05555555555556,6.305068
1013901,47.05555555555556,6.305915
1013918,49.8235294117647,6.306762
1013937,44.578947368421055,6.307609
1013955,47.05555555555556,6.308456
1013973,47.05555555555556,6.309303
1013991,47.05555555555556,6.31015
1014009,47.05555555555556,6.3109969999999995
1014027,47.05555555555556,6.311844
1014045,47.05555555555556,6.312691
1014064,44.578947368421055,6.313538
1014081,49.8235294117647,6.314385
1014100,44.578947368421055,6.315232
1014118,47.05555555555556,6.316079
1014136,47.05555555555556,6.316926
1014153,49.8235294117647,6.317773
1014172,44.578947368421055,6.31862
1014190,47.05555555555556,6.3194669999999995
1014208,47.05555555555556,6.320314
1014227,44.578947368421055,6.321161
1014245,47.05555555555556,6.322008
1014263,47.05555555555556,6.322855
1014282,44.578947368421055,6.323702
1014300,47.05555555555556,6.324549
1014318,47.05555555555556,6.325396
1014337,44.578947368421055,6.326243
1014355,47.05555555555556,6.32709
1014374,44.578947368421055,6.3279369999999995
1014392,47.05555555555556,6.328784
1014410,47.05555555555556,6.329631
1014428,47.05555555555556,6.330478
1014447,44.578947368421055,6.331325
1014465,47.05555555555556,6.332172
1014484,44.578947368421055,6.333019
1014502,47.05555555555556,6.3338659999999996
1014520,47.05555555555556,6.334713
1014538,47.05555555555556,6.33556
1014557,44.578947368421055,6.336407
1014575,47.05555555555556,6.337254
1014593,47.05555555555556,6.338101
1014613,42.35,6.338948
1014631,47.05555555555556,6.339795
1014650,44.578947368421055,6.340642
1014668,47.05555555555556,6.341489
1014685,49.8235294117647,6.3423359999999995
1014704,44.578947368421055,6.343183
1014722,47.05555555555556,6.34403
1014740,47.05555555555556,6.344877
1014758,47.05555555555556,6.345724
1014777,44.578947368421055,6.346571
1014794,49.8235294117647,6.347418
1014812,47.05555555555556,6.348265
1014832,42.35,6.349112
1014850,47.05555555555556,6.349959
1014868,47.05555555555556,6.3508059999999995
1014887,44.578947368421055,6.351653
1014905,47.05555555555556,6.3525
1014923,47.05555555555556,6.353347
1014942,44.578947368421055,6.354194
1014959,49.8235294117647,6.355041
1014978,44.578947368421055,6.355888
1014997,44.578947368421055,6.356735
1015015,47.05555555555556,6.357582
1015033,47.05555555555556,6.358429
1015052,44.578947368421055,6.3592759999999995
1015070,47.05555555555556,6.360123
1015088,47.05555555555556,6.36097
1015107,44.578947368421055,6.361817
1015126,44.578947368421055,6.362664
1015144,47.05555555555556,6.363511
1015163,44.578947368421055,6.364358
1015181,47.05555555555556,6.365205
1015199,47.05555555555556,6.366052
1015217,47.05555555555556,6.366899
1015236,44.578947368421055,6.367746
1015254,47.05555555555556,6.368593
1015273,44.578947368421055,6.36944
1015292,44.578947368421055,6.370287
1015310,47.05555555555556,6.371134
1015329,44.578947368421055,6.371981
1015347,47.05555555555556,6.372828
1015365,47.05555555555556,6.3736749999999995
1015384,44.578947368421055,6.374522
1015402,47.05555555555556,6.375369
1015421,44.578947368421055,6.376216
1015440,44.578947368421055,6.377063
1015458,47.05555555555556,6.37791
1015476,47.05555555555556,6.378757
1015496,42.35,6.379604
1015514,47.05555555555556,6.380451
1015532,47.05555555555556,6.381298
1015551,44.578947368421055,6.3821449999999995
1015570,44.578947368421055,6.382992
1015589,44.578947368421055,6.383839
1015608,44.578947368421055,6.384686
1015625,49.8235294117647,6.385533
1015644,44.578947368421055,6.38638
1015663,44.578947368421055,6.387227
1015681,47.05555555555556,6.388074
1015700,44.578947368421055,6.388921
1015719,44.578947368421055,6.389768
1015737,47.05555555555556,6.3906149999999995
1015756,44.578947368421055,6.391462
1015775,44.578947368421055,6.392309
1015793,47.05555555555556,6.393156
1015811,47.05555555555556,6.394003
1015831,42.35,6.39485
1015849,47.05555555555556,6.395697
1015867,47.05555555555556,6.396544
1015887,42.35,6.397391
1015905,47.05555555555556,6.398238
1015922,49.8235294117647,6.3990849999999995
1015942,42.35,6.399932
1015960,47.05555555555556,6.400779
1015979,44.578947368421055,6.401626
1015998,44.578947368421055,6.402473
1016016,47.05555555555556,6.40332
1016035,44.578947368421055,6.404167
1016054,44.578947368421055,6.4050139999999995
1016072,47.05555555555556,6.405861
1016091,44.578947368421055,6.406708
1016110,44.578947368421055,6.407555
1016128,47.05555555555556,6.408402
1016147,44.578947368421055,6.409249
1016165,47.05555555555556,6.410096
1016183,47.05555555555556,6.410943
1016202,44.578947368421055,6.41179
1016221,44.578947368421055,6.412637
1016239,47.05555555555556,6.4134839999999995
1016257,47.05555555555556,6.414331
1016277,42.35,6.415178
1016295,47.05555555555556,6.416025
1016313,47.05555555555556,6.416872
1016332,44.578947368421055,6.417719
1016350,47.05555555555556,6.418566
1016368,47.05555555555556,6.419413
1016388,42.35,6.42026
1016406,47.05555555555556,6.421107
1016424,47.05555555555556,6.4219539999999995
1016443,44.578947368421055,6.422801
1016461,47.05555555555556,6.423648
1016479,47.05555555555556,6.424495
1016499,42.35,6.425342
1016517,47.05555555555556,6.426189
1016536,44.578947368421055,6.427036
1016555,44.578947368421055,6.427883
1016573,47.05555555555556,6.42873
1016592,44.578947368421055,6.429577
1016611,44.578947368421055,6.4304239999999995
1016628,49.8235294117647,6.431271
1016647,44.578947368421055,6.432118
1016666,44.578947368421055,6.432965
1016684,47.05555555555556,6.433812
1016703,44.578947368421055,6.434659
1016722,44.578947368421055,6.435506
1016740,47.05555555555556,6.4363529999999995
1016759,44.578947368421055,6.4372
1016777,47.05555555555556,6.438047
1016795,47.05555555555556,6.438894
1016814,44.578947368421055,6.439741
1016833,44.578947368421055,6.440588
1016851,47.05555555555556,6.441435
1016869,47.05555555555556,6.442282
1016888,44.578947368421055,6.443129
1016906,47.05555555555556,6.443976
1016925,44.578947368421055,6.4448229999999995
1016944,44.578947368421055,6.44567
1016962,47.05555555555556,6.446517
1016981,44.578947368421055,6.447364
1017000,44.578947368421055,6.448211
1017018,47.05555555555556,6.449058
1017037,44.578947368421055,6.449905
1017056,44.578947368421055,6.450752
1017074,47.05555555555556,6.451599
1017093,44.578947368421055,6.452446
1017112,44.578947368421055,6.4532929999999995
1017131,44.578947368421055,6.45414
1017150,44.578947368421055,6.454987
1017169,44.578947368421055,6.455834
1017188,44.578947368421055,6.456681
1017206,47.05555555555556,6.457528
1017225,44.578947368421055,6.458375
1017243,47.05555555555556,6.459222
1017262,44.578947368421055,6.460069
1017281,44.578947368421055,6.460916
1017299,47.05555555555556,6.4617629999999995
1017318,44.578947368421055,6.46261
1017337,44.578947368421055,6.463457
1017356,44.578947368421055,6.464304
1017374,47.05555555555556,6.465151
1017393,44.578947368421055,6.465998
1017411,47.05555555555556,6.466845
1017430,44.578947368421055,6.4676919999999996
1017449,44.578947368421055,6.468539
1017467,47.05555555555556,6.469386
1017486,44.578947368421055,6.470233
1017505,44.578947368421055,6.47108
1017522,49.8235294117647,6.471927
1017541,44.578947368421055,6.472774
1017560,44.578947368421055,6.473621
1017578,47.05555555555556,6.474468
1017597,44.578947368421055,6.475315
1017615,47.05555555555556,6.4761619999999995
1017634,44.578947368421055,6.477009
1017652,47.05555555555556,6.477856
1017671,44.578947368421055,6.478703
1017688,49.8235294117647,6.47955
1017707,44.578947368421055,6.480397
1017725,47.05555555555556,6.481244
1017743,47.05555555555556,6.482091
1017762,44.578947368421055,6.482938
1017781,44.578947368421055,6.483785
1017799,47.05555555555556,6.4846319999999995
1017818,44.578947368421055,6.485479
1017837,44.578947368421055,6.486326
1017855,47.05555555555556,6.487173
1017873,47.05555555555556,6.48802
1017892,44.578947368421055,6.488867
1017911,44.578947368421055,6.489714
1017929,47.05555555555556,6.490561
1017948,44.578947368421055,6.491408
1017966,47.05555555555556,6.492255
1017985,44.578947368421055,6.4931019999999995
1018004,44.578947368421055,6.493949
1018022,47.05555555555556,6.494796
1018041,44.578947368421055,6.495643
1018060,44.578947368421055,6.49649
1018077,49.8235294117647,6.497337
1018096,44.578947368421055,6.498184
1018115,44.578947368421055,6.499031
1018133,47.05555555555556,6.499878
1018152,44.578947368421055,6.500725
1018172,42.35,6.501572
1018190,47.05555555555556,6.502419
1018209,44.578947368421055,6.503266
1018227,47.05555555555556,6.504113
1018246,44.578947368421055,6.50496
1018264,47.05555555555556,6.505807
1018284,42.35,6.506654
1018302,47.05555555555556,6.5075009999999995
1018320,47.05555555555556,6.508348
1018340,42.35,6.509195
1018358,47.05555555555556,6.510042
1018375,49.8235294117647,6.510889
1018394,44.578947368421055,6.511736
1018412,47.05555555555556,6.512583
1018431,44.578947368421055,6.51343
1018450,44.578947368421055,6.514277
1018468,47.05555555555556,6.515124
1018487,44.578947368421055,6.5159709999999995
1018505,47.05555555555556,6.516818
1018523,47.05555555555556,6.517665
1018540,49.8235294117647,6.518512
1018559,44.578947368421055,6.519359
1018577,47.05555555555556,6.520206
1018596,44.578947368421055,6.521053
1018615,44.578947368421055,6.5219
1018632,49.8235294117647,6.522747
1018649,49.8235294117647,6.523594
1018668,44.578947368421055,6.5244409999999995
1018685,49.8235294117647,6.525288
1018703,47.05555555555556,6.526135
1018722,44.578947368421055,6.526982
1018739,49.8235294117647,6.527829
1018757,47.05555555555556,6.528676
1018776,44.578947368421055,6.529523
1018794,47.05555555555556,6.53037
1018812,47.05555555555556,6.531217
1018830,47.05555555555556,6.532064
1018848,47.05555555555556,6.5329109999999995
1018866,47.05555555555556,6.533758
1018884,47.05555555555556,6.534605
1018902,47.05555555555556,6.535452
1018920,47.05555555555556,6.536299
1018938,47.05555555555556,6.537146
1018956,47.05555555555556,6.537993
1018973,49.8235294117647,6.5388399999999995
1018991,47.05555555555556,6.539687
1019009,47.05555555555556,6.540534
1019026,49.8235294117647,6.541381
1019045,44.578947368421055,6.542228
1019062,49.8235294117647,6.543075
1019080,47.05555555555556,6.543922
1019099,44.578947368421055,6.544769
1019117,47.05555555555556,6.545616
1019135,47.05555555555556,6.546463
1019154,44.578947368421055,6.5473099999999995
1019172,47.05555555555556,6.548157
1019190,47.05555555555556,6.549004
1019208,47.05555555555556,6.549851
1019226,47.05555555555556,6.550698
1019244,47.05555555555556,6.551545
1019263,44.578947368421055,6.552392
1019281,47.05555555555556,6.553239
1019298,49.8235294117647,6.554086
1019316,47.05555555555556,6.554933
1019334,47.05555555555556,6.5557799999999995
1019351,49.8235294117647,6.556627
1019370,44.578947368421055,6.557474
1019387,49.8235294117647,6.558321
1019406,44.578947368421055,6.559168
1019424,47.05555555555556,6.560015
1019442,47.05555555555556,6.560862
1019459,49.8235294117647,6.561709
1019478,44.578947368421055,6.562556
1019496,47.05555555555556,6.563403
1019514,47.05555555555556,6.5642499999999995
1019532,47.05555555555556,6.565097
1019549,49.8235294117647,6.565944
1019567,47.05555555555556,6.566791
1019586,44.578947368421055,6.567638
1019604,47.05555555555556,6.568485
1019622,47.05555555555556,6.569332
1019640,47.05555555555556,6.5701789999999995
1019657,49.8235294117647,6.571026
1019675,47.05555555555556,6.571873
1019694,44.578947368421055,6.57272
1019711,49.8235294117647,6.573567
1019729,47.05555555555556,6.574414
1019748,44.578947368421055,6.575261
1019764,52.9375,6.576108
1019782,47.05555555555556,6.576955
1019801,44.578947368421055,6.577802
1019819,47.05555555555556,6.5786489999999995
1019837,47.05555555555556,6.579496
1019855,47.05555555555556,6.580343
1019873,47.05555555555556,6.58119
1019890,49.8235294117647,6.582037
1019909,44.578947368421055,6.582884
1019927,47.05555555555556,6.583731
1019945,47.05555555555556,6.584578
1019964,44.578947368421055,6.585425
1019981,49.8235294117647,6.586272
1019998,49.8235294117647,6.5871189999999995
1020017,44.578947368421055,6.587966
1020035,47.05555555555556,6.588813
1020053,47.05555555555556,6.58966
1020072,44.578947368421055,6.590507
1020090,47.05555555555556,6.591354
1020108,47.05555555555556,6.592201
1020126,47.05555555555556,6.593048
1020144,47.05555555555556,6.593895
1020162,47.05555555555556,6.594742
1020181,44.578947368421055,6.5955889999999995
1020199,47.05555555555556,6.596436
1020217,47.05555555555556,6.597283
1020236,44.578947368421055,6.59813
1020254,47.05555555555556,6.598977
1020272,47.05555555555556,6.599824
1020291,44.578947368421055,6.600671
1020309,47.05555555555556,6.6015179999999996
1020327,47.05555555555556,6.602365
1020346,44.578947368421055,6.603212
1020364,47.05555555555556,6.604059
1020382,47.05555555555556,6.604906
1020401,44.578947368421055,6.605753
1020419,47.05555555555556,6.6066
1020437,47.05555555555556,6.607447
1020456,44.578947368421055,6.608294
1020474,47.05555555555556,6.609141
1020492,47.05555555555556,6.6099879999999995
1020511,44.578947368421055,6.610835
1020529,47.05555555555556,6.611682
1020547,47.05555555555556,6.612529
1020566,44.578947368421055,6.613376
1020584,47.05555555555556,6.614223
1020602,47.05555555555556,6.61507
1020621,44.578947368421055,6.615917
1020639,47.05555555555556,6.616764
1020657,47.05555555555556,6.617611
1020676,44.578947368421055,6.6184579999999995
1020694,47.05555555555556,6.619305
1020713,44.578947368421055,6.620152
1020732,44.578947368421055,6.620999
1020750,47.05555555555556,6.621846
1020769,44.578947368421055,6.622693
1020787,47.05555555555556,6.62354
1020805,47.05555555555556,6.624387
1020824,44.578947368421055,6.625234
1020843,44.578947368421055,6.626081
1020860,49.8235294117647,6.6269279999999995
1020879,44.578947368421055,6.627775
1020898,44.578947368421055,6.628622
1020916,47.05555555555556,6.629469
1020934,47.05555555555556,6.630316
1020953,44.578947368421055,6.631163
1020972,44.578947368421055,6.63201
1020991,44.578947368421055,6.632857
1021009,47.05555555555556,6.633704
1021028,44.578947368421055,6.634551
1021046,47.05555555555556,6.6353979999999995
1021065,44.578947368421055,6.636245
1021083,47.05555555555556,6.637092
1021102,44.578947368421055,6.637939
1021121,44.578947368421055,6.638786
1021138,49.8235294117647,6.639633
1021157,44.578947368421055,6.64048
1021176,44.578947368421055,6.6413269999999995
1021194,47.05555555555556,6.642174
1021213,44.578947368421055,6.643021
1021232,44.578947368421055,6.643868
1021251,44.578947368421055,6.644715
1021269,47.05555555555556,6.645562
1021289,42.35,6.646409
1021307,47.05555555555556,6.647256
1021326,44.578947368421055,6.648103
1021345,44.578947368421055,6.64895
1021362,49.8235294117647,6.6497969999999995
1021380,47.05555555555556,6.650644
1021399,44.578947368421055,6.651491
1021418,44.578947368421055,6.652338
1021436,47.05555555555556,6.653185
1021455,44.578947368421055,6.654032
1021473,47.05555555555556,6.654879
1021492,44.578947368421055,6.655726
1021511,44.578947368421055,6.656573
1021529,47.05555555555556,6.65742
1021547,47.05555555555556,6.6582669999999995
1021566,44.578947368421055,6.659114
1021584,47.05555555555556,6.659961
1021603,44.578947368421055,6.660808
1021622,44.578947368421055,6.661655
1021640,47.05555555555556,6.662502
1021659,44.578947368421055,6.663349
1021678,44.578947368421055,6.664196
1021697,44.578947368421055,6.665043
1021715,47.05555555555556,6.66589
1021735,42.35,6.6667369999999995
1021754,44.578947368421055,6.667584
1021772,47.05555555555556,6.668431
1021791,44.578947368421055,6.669278
1021810,44.578947368421055,6.670125
1021829,44.578947368421055,6.670972
1021848,44.578947368421055,6.671819
1021867,44.578947368421055,6.6726659999999995
1021886,44.578947368421055,6.673513
1021905,44.578947368421055,6.67436
1021924,44.578947368421055,6.675207
1021943,44.578947368421055,6.676054
1021962,44.578947368421055,6.676901
1021980,47.05555555555556,6.677748
1021999,44.578947368421055,6.678595
1022018,44.578947368421055,6.679442
1022037,44.578947368421055,6.680289
1022055,47.05555555555556,6.6811359999999995
1022075,42.35,6.681983
1022093,47.05555555555556,6.68283
1022111,47.05555555555556,6.683677
1022130,44.578947368421055,6.684524
1022149,44.578947368421055,6.685371
1022167,47.05555555555556,6.686218
1022187,42.35,6.687065
1022205,47.05555555555556,6.687912
1022224,44.578947368421055,6.688759
1022243,44.578947368421055,6.6896059999999995
1022262,44.578947368421055,6.690453
1022280,47.05555555555556,6.6913
1022299,44.578947368421055,6.692147
1022317,47.05555555555556,6.692994
1022336,44.578947368421055,6.693841
1022355,44.578947368421055,6.694688
1022373,47.05555555555556,6.695535
1022392,44.578947368421055,6.696382
1022410,47.05555555555556,6.697229
1022429,44.578947368421055,6.6980759999999995
1022447,47.05555555555556,6.698923
1022466,44.578947368421055,6.69977
1022484,47.05555555555556,6.700617
1022503,44.578947368421055,6.701464
1022522,44.578947368421055,6.702311
1022540,47.05555555555556,6.703158
1022558,47.05555555555556,6.7040049999999995
1022578,42.35,6.704852
1022596,47.05555555555556,6.705699
1022614,47.05555555555556,6.706546
1022633,44.578947368421055,6.707393
1022651,47.05555555555556,6.70824
1022670,44.578947368421055,6.709087
1022689,44.578947368421055,6.709934
1022707,47.05555555555556,6.710781
1022725,47.05555555555556,6.711628
1022745,42.35,6.7124749999999995
1022763,47.05555555555556,6.713322
1022781,47.05555555555556,6.714169
1022801,42.35,6.715016
1022819,47.05555555555556,6.715863
1022838,44.578947368421055,6.71671
1022856,47.05555555555556,6.717557
1022874,47.05555555555556,6.718404
1022893,44.578947368421055,6.719251
1022912,44.578947368421055,6.720098
1022930,47.05555555555556,6.7209449999999995
1022948,47.05555555555556,6.721792
1022968,42.35,6.722639
1022985,49.8235294117647,6.723486
1023004,44.578947368421055,6.724333
1023023,44.578947368421055,6.72518
1023042,44.578947368421055,6.726027
1023060,47.05555555555556,6.726874
1023079,44.578947368421055,6.727721
1023098,44.578947368421055,6.728568
1023117,44.578947368421055,6.7294149999999995
1023136,44.578947368421055,6.730262
1023154,47.05555555555556,6.731109
1023172,47.05555555555556,6.731956
1023191,44.578947368421055,6.732803
1023208,49.8235294117647,6.73365
1023226,47.05555555555556,6.734497
1023246,42.35,6.7353439999999996
1023263,49.8235294117647,6.736191
1023282,44.578947368421055,6.737038
1023301,44.578947368421055,6.737885
1023319,47.05555555555556,6.738732
1023337,47.05555555555556,6.739579
1023356,44.578947368421055,6.740426
1023374,47.05555555555556,6.741273
1023393,44.578947368421055,6.74212
1023411,47.05555555555556,6.742967
1023429,47.05555555555556,6.7438139999999995
1023447,47.05555555555556,6.744661
1023466,44.578947368421055,6.745508
1023484,47.05555555555556,6.746355
1023503,44.578947368421055,6.747202
1023522,44.578947368421055,6.748049
1023539,49.8235294117647,6.748896
1023558,44.578947368421055,6.749743
1023577,44.578947368421055,6.75059
1023595,47.05555555555556,6.751437
1023613,47.05555555555556,6.7522839999999995
1023632,44.578947368421055,6.753131
1023650,47.05555555555556,6.753978
1023668,47.05555555555556,6.754825
1023687,44.578947368421055,6.755672
1023705,47.05555555555556,6.756519
1023724,44.578947368421055,6.757366
1023743,44.578947368421055,6.758213
1023761,47.05555555555556,6.75906
1023779,47.05555555555556,6.759907
1023798,44.578947368421055,6.7607539999999995
1023816,47.05555555555556,6.761601
1023835,44.578947368421055,6.762448
1023854,44.578947368421055,6.763295
1023872,47.05555555555556,6.764142
1023891,44.578947368421055,6.764989
1023910,44.578947368421055,6.765836
1023928,47.05555555555556,6.766683
1023945,49.8235294117647,6.76753
1023964,44.578947368421055,6.768377
1023982,47.05555555555556,6.7692239999999995
1024001,44.578947368421055,6.770071
1024020,44.578947368421055,6.770918
1024038,47.05555555555556,6.771765
1024056,47.05555555555556,6.772612
1024075,44.578947368421055,6.773459
1024092,49.8235294117647,6.774306
1024110,47.05555555555556,6.7751529999999995
1024130,42.35,6.776
1024148,47.05555555555556,6.776847
1024167,44.578947368421055,6.777694
1024185,47.05555555555556,6.778541
1024203,47.05555555555556,6.779388
1024222,44.578947368421055,6.780235
1024240,47.05555555555556,6.781082
1024258,47.05555555555556,6.781929
1024277,44.578947368421055,6.782776
1024296,44.578947368421055,6.7836229999999995
1024314,47.05555555555556,6.78447
1024332,47.05555555555556,6.785317
1024351,44.578947368421055,6.786164
1024368,49.8235294117647,6.787011
1024386,47.05555555555556,6.787858
1024405,44.578947368421055,6.788705
1024423,47.05555555555556,6.789552
1024442,44.578947368421055,6.790399
1024461,44.578947368421055,6.791246
1024478,49.8235294117647,6.7920929999999995
1024496,47.05555555555556,6.79294
1024514,47.05555555555556,6.793787
1024532,47.05555555555556,6.794634
1024550,47.05555555555556,6.795481
